indicator_name,province_name,year,value
رواج نگهداری حیوانات خانگی,فارس,1388,6.3321137
رواج نگهداری حیوانات خانگی,قزوین,1388,1.9919136
رواج نگهداری حیوانات خانگی,قم,1388,.26328817
رواج نگهداری حیوانات خانگی,کردستان,1388,2.3715863
رواج نگهداری حیوانات خانگی,کرمان,1388,1.3265136
رواج نگهداری حیوانات خانگی,کرمانشاه,1388,20.339073
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1388,1.054966
رواج نگهداری حیوانات خانگی,لرستان,1388,18.938923
رواج نگهداری حیوانات خانگی,مازندران,1388,20.579271
رواج نگهداری حیوانات خانگی,مرکزی,1388,15.099954
رواج نگهداری حیوانات خانگی,هرمزگان,1388,1.1247181
رواج نگهداری حیوانات خانگی,همدان,1388,5.8809133
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1388,34.993633
رواج نگهداری حیوانات خانگی,کل کشور,1388,10.325872
رواج نگهداری حیوانات خانگی,گلستان,1388,13.292266
رواج نگهداری حیوانات خانگی,گیلان,1388,1.1799716
رواج نگهداری حیوانات خانگی,یزد,1388,.87264615
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1389,4.3253369
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1389,2.4794555
رواج نگهداری حیوانات خانگی,اردبیل,1389,1.3570862
رواج نگهداری حیوانات خانگی,اصفهان,1389,10.78865
رواج نگهداری حیوانات خانگی,ایلام,1389,4.0301094
رواج نگهداری حیوانات خانگی,بوشهر,1389,2.6895478
رواج نگهداری حیوانات خانگی,تهران,1389,8.0321894
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1389,3.1447926
رواج نگهداری حیوانات خانگی,خراسان رضوی,1389,1.70075
رواج نگهداری حیوانات خانگی,خراسان شمالی,1389,.048367657
رواج نگهداری حیوانات خانگی,خوزستان,1389,1.6876638
رواج نگهداری حیوانات خانگی,زنجان,1389,.90434957
رواج نگهداری حیوانات خانگی,سمنان,1389,.36193115
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1389,.010874082
رواج نگهداری حیوانات خانگی,فارس,1389,9.1200676
رواج نگهداری حیوانات خانگی,قزوین,1389,18.517065
رواج نگهداری حیوانات خانگی,قم,1389,1.2209848
رواج نگهداری حیوانات خانگی,کردستان,1389,1.0007215
رواج نگهداری حیوانات خانگی,کرمان,1389,1.4610784
رواج نگهداری حیوانات خانگی,کرمانشاه,1389,7.626945
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1389,.1256417
رواج نگهداری حیوانات خانگی,لرستان,1389,21.78693
رواج نگهداری حیوانات خانگی,مازندران,1389,5.6602187
رواج نگهداری حیوانات خانگی,مرکزی,1389,1.3210852
رواج نگهداری حیوانات خانگی,هرمزگان,1389,3.204411
رواج نگهداری حیوانات خانگی,همدان,1389,.70247418
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1389,17.207207
رواج نگهداری حیوانات خانگی,کل کشور,1389,15.838196
رواج نگهداری حیوانات خانگی,گلستان,1389,6.9882059
رواج نگهداری حیوانات خانگی,گیلان,1389,19.620647
رواج نگهداری حیوانات خانگی,یزد,1389,2.0971074
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1390,3.6505876
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1390,1.2171283
رواج نگهداری حیوانات خانگی,اردبیل,1390,26.437109
رواج نگهداری حیوانات خانگی,اصفهان,1390,7.2687116
رواج نگهداری حیوانات خانگی,البرز,1390,15.230946
رواج نگهداری حیوانات خانگی,ایلام,1390,.65907663
رواج نگهداری حیوانات خانگی,بوشهر,1390,1.8700684
رواج نگهداری حیوانات خانگی,تهران,1390,5.7250261
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1390,1.5305486
رواج نگهداری حیوانات خانگی,خراسان رضوی,1390,.21127479
رواج نگهداری حیوانات خانگی,خراسان شمالی,1390,8.9989185
رواج نگهداری حیوانات خانگی,خوزستان,1390,21.729881
رواج نگهداری حیوانات خانگی,زنجان,1390,1.8362031
رواج نگهداری حیوانات خانگی,سمنان,1390,2.3527429
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1390,.020726494
رواج نگهداری حیوانات خانگی,فارس,1390,6.6770954
رواج نگهداری حیوانات خانگی,قزوین,1390,22.363489
رواج نگهداری حیوانات خانگی,قم,1390,2.0118983
رواج نگهداری حیوانات خانگی,کردستان,1390,13.599534
رواج نگهداری حیوانات خانگی,کرمان,1390,.53389716
رواج نگهداری حیوانات خانگی,کرمانشاه,1390,19.791187
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1390,1.7485152
رواج نگهداری حیوانات خانگی,لرستان,1390,20.897999
رواج نگهداری حیوانات خانگی,مازندران,1390,35.5555
رواج نگهداری حیوانات خانگی,مرکزی,1390,22.187223
رواج نگهداری حیوانات خانگی,هرمزگان,1390,2.1624844
رواج نگهداری حیوانات خانگی,همدان,1390,3.1394022
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1390,3.565733
رواج نگهداری حیوانات خانگی,کل کشور,1390,12.20764
رواج نگهداری حیوانات خانگی,گلستان,1390,12.752293
رواج نگهداری حیوانات خانگی,گیلان,1390,6.1575136
رواج نگهداری حیوانات خانگی,یزد,1390,2.7499774
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1391,4.4081903
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1391,1.0061933
رواج نگهداری حیوانات خانگی,اردبیل,1391,17.495628
رواج نگهداری حیوانات خانگی,اصفهان,1391,4.1144791
رواج نگهداری حیوانات خانگی,البرز,1391,4.9074912
رواج نگهداری حیوانات خانگی,ایلام,1391,3.1658053
رواج نگهداری حیوانات خانگی,بوشهر,1391,10.563481
رواج نگهداری حیوانات خانگی,تهران,1391,4.5685439
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1391,.04665067
رواج نگهداری حیوانات خانگی,خراسان رضوی,1391,.21674052
رواج نگهداری حیوانات خانگی,خراسان شمالی,1391,.53548831
رواج نگهداری حیوانات خانگی,خوزستان,1391,23.108555
رواج نگهداری حیوانات خانگی,زنجان,1391,1.7699238
رواج نگهداری حیوانات خانگی,سمنان,1391,.83787167
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1391,0
رواج نگهداری حیوانات خانگی,فارس,1391,10.452067
رواج نگهداری حیوانات خانگی,قزوین,1391,8.7525349
رواج نگهداری حیوانات خانگی,قم,1391,5.9588537
رواج نگهداری حیوانات خانگی,کردستان,1391,3.9361618
رواج نگهداری حیوانات خانگی,کرمان,1391,.33119023
رواج نگهداری حیوانات خانگی,کرمانشاه,1391,15.186419
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1391,.50862151
رواج نگهداری حیوانات خانگی,لرستان,1391,4.4710422
رواج نگهداری حیوانات خانگی,مازندران,1391,51.987694
رواج نگهداری حیوانات خانگی,مرکزی,1391,2.7654104
رواج نگهداری حیوانات خانگی,هرمزگان,1391,1.0651679
رواج نگهداری حیوانات خانگی,همدان,1391,4.0413914
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1391,43.978745
رواج نگهداری حیوانات خانگی,کل کشور,1391,15.845653
رواج نگهداری حیوانات خانگی,گلستان,1391,5.845593
رواج نگهداری حیوانات خانگی,گیلان,1391,19.261005
رواج نگهداری حیوانات خانگی,یزد,1391,4.2169914
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1392,2.0653877
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1392,5.2250981
رواج نگهداری حیوانات خانگی,اردبیل,1392,33.516151
رواج نگهداری حیوانات خانگی,اصفهان,1392,9.5733957
رواج نگهداری حیوانات خانگی,البرز,1392,14.940244
رواج نگهداری حیوانات خانگی,ایلام,1392,9.1809254
رواج نگهداری حیوانات خانگی,بوشهر,1392,7.0477748
رواج نگهداری حیوانات خانگی,تهران,1392,2.0495639
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1392,1.2555321
رواج نگهداری حیوانات خانگی,خراسان رضوی,1392,1.2046688
رواج نگهداری حیوانات خانگی,خراسان شمالی,1392,2.1437039
رواج نگهداری حیوانات خانگی,خوزستان,1392,11.089435
رواج نگهداری حیوانات خانگی,زنجان,1392,1.2079185
رواج نگهداری حیوانات خانگی,سمنان,1392,.026228404
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1392,0
رواج نگهداری حیوانات خانگی,فارس,1392,15.825869
رواج نگهداری حیوانات خانگی,قزوین,1392,28.086464
رواج نگهداری حیوانات خانگی,قم,1392,7.3233624
رواج نگهداری حیوانات خانگی,کردستان,1392,1.870663
رواج نگهداری حیوانات خانگی,کرمان,1392,.31532058
رواج نگهداری حیوانات خانگی,کرمانشاه,1392,6.0964999
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1392,2.0947754
رواج نگهداری حیوانات خانگی,لرستان,1392,31.397972
رواج نگهداری حیوانات خانگی,مازندران,1392,17.298359
رواج نگهداری حیوانات خانگی,مرکزی,1392,18.859056
رواج نگهداری حیوانات خانگی,هرمزگان,1392,3.1039796
رواج نگهداری حیوانات خانگی,همدان,1392,1.1187643
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1392,9.5904694
رواج نگهداری حیوانات خانگی,کل کشور,1392,2.7374678
رواج نگهداری حیوانات خانگی,گلستان,1392,8.8145924
رواج نگهداری حیوانات خانگی,گیلان,1392,13.878537
رواج نگهداری حیوانات خانگی,یزد,1392,3.4189708
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1393,4.5712996
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1393,2.9405198
رواج نگهداری حیوانات خانگی,اردبیل,1393,21.89893
رواج نگهداری حیوانات خانگی,اصفهان,1393,1.7907481
رواج نگهداری حیوانات خانگی,البرز,1393,16.109505
رواج نگهداری حیوانات خانگی,ایلام,1393,11.632359
رواج نگهداری حیوانات خانگی,بوشهر,1393,8.1108141
رواج نگهداری حیوانات خانگی,تهران,1393,4.6339345
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1393,1.9050471
رواج نگهداری حیوانات خانگی,خراسان رضوی,1393,.89047104
رواج نگهداری حیوانات خانگی,خراسان شمالی,1393,.80799663
رواج نگهداری حیوانات خانگی,خوزستان,1393,32.227718
رواج نگهداری حیوانات خانگی,زنجان,1393,7.5421586
رواج نگهداری حیوانات خانگی,سمنان,1393,1.6703118
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1393,.024748439
رواج نگهداری حیوانات خانگی,فارس,1393,10.111971
رواج نگهداری حیوانات خانگی,قزوین,1393,58.021088
رواج نگهداری حیوانات خانگی,قم,1393,12.834312
رواج نگهداری حیوانات خانگی,کردستان,1393,3.4206059
رواج نگهداری حیوانات خانگی,کرمان,1393,.32732594
رواج نگهداری حیوانات خانگی,کرمانشاه,1393,1.4907413
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1393,1.9441259
رواج نگهداری حیوانات خانگی,لرستان,1393,9.1179876
رواج نگهداری حیوانات خانگی,مازندران,1393,53.988823
رواج نگهداری حیوانات خانگی,مرکزی,1393,9.0199938
رواج نگهداری حیوانات خانگی,هرمزگان,1393,2.8884318
رواج نگهداری حیوانات خانگی,همدان,1393,6.7332015
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1393,29.39119
رواج نگهداری حیوانات خانگی,کل کشور,1393,13.40352
رواج نگهداری حیوانات خانگی,گلستان,1393,13.39394
رواج نگهداری حیوانات خانگی,گیلان,1393,6.212604
رواج نگهداری حیوانات خانگی,یزد,1393,1.7727791
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1394,26.34679
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1394,19.014635
رواج نگهداری حیوانات خانگی,اردبیل,1394,43.867077
رواج نگهداری حیوانات خانگی,اصفهان,1394,4.3869381
رواج نگهداری حیوانات خانگی,البرز,1394,.99428439
رواج نگهداری حیوانات خانگی,ایلام,1394,3.2410529
رواج نگهداری حیوانات خانگی,بوشهر,1394,8.6396847
رواج نگهداری حیوانات خانگی,تهران,1394,3.9666529
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1394,.1966448
رواج نگهداری حیوانات خانگی,خراسان رضوی,1394,.49744546
رواج نگهداری حیوانات خانگی,خراسان شمالی,1394,19.192232
رواج نگهداری حیوانات خانگی,خوزستان,1394,29.651232
رواج نگهداری حیوانات خانگی,زنجان,1394,11.990946
رواج نگهداری حیوانات خانگی,سمنان,1394,.34693033
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1394,.058155965
رواج نگهداری حیوانات خانگی,فارس,1394,2.6583591
رواج نگهداری حیوانات خانگی,قزوین,1394,41.699593
رواج نگهداری حیوانات خانگی,قم,1394,9.0663519
رواج نگهداری حیوانات خانگی,کردستان,1394,5.2942305
رواج نگهداری حیوانات خانگی,کرمان,1394,.12641706
رواج نگهداری حیوانات خانگی,کرمانشاه,1394,.13764906
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1394,3.0303013
رواج نگهداری حیوانات خانگی,لرستان,1394,8.6549969
رواج نگهداری حیوانات خانگی,مازندران,1394,47.313263
رواج نگهداری حیوانات خانگی,مرکزی,1394,19.054785
رواج نگهداری حیوانات خانگی,هرمزگان,1394,2.3600645
رواج نگهداری حیوانات خانگی,همدان,1394,3.1919618
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1394,10.366988
رواج نگهداری حیوانات خانگی,کل کشور,1394,21.264717
رواج نگهداری حیوانات خانگی,گلستان,1394,10.615362
رواج نگهداری حیوانات خانگی,گیلان,1394,8.1608019
رواج نگهداری حیوانات خانگی,یزد,1394,3.1011043
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1395,2.6588199
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1395,9.3876715
رواج نگهداری حیوانات خانگی,اردبیل,1395,16.052731
رواج نگهداری حیوانات خانگی,اصفهان,1395,7.816257
رواج نگهداری حیوانات خانگی,البرز,1395,33.84182
رواج نگهداری حیوانات خانگی,ایلام,1395,15.058037
رواج نگهداری حیوانات خانگی,بوشهر,1395,6.9384365
رواج نگهداری حیوانات خانگی,تهران,1395,3.4419763
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1395,1.3207322
رواج نگهداری حیوانات خانگی,خراسان رضوی,1395,6.1532588
رواج نگهداری حیوانات خانگی,خراسان شمالی,1395,19.399649
رواج نگهداری حیوانات خانگی,خوزستان,1395,19.752745
رواج نگهداری حیوانات خانگی,زنجان,1395,12.856195
رواج نگهداری حیوانات خانگی,سمنان,1395,.077507056
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1395,.16026607
رواج نگهداری حیوانات خانگی,فارس,1395,5.3917899
رواج نگهداری حیوانات خانگی,قزوین,1395,28.817924
رواج نگهداری حیوانات خانگی,قم,1395,11.05429
رواج نگهداری حیوانات خانگی,کردستان,1395,10
رواج نگهداری حیوانات خانگی,کرمان,1395,.16331072
رواج نگهداری حیوانات خانگی,کرمانشاه,1395,26.691664
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1395,1.0430547
رواج نگهداری حیوانات خانگی,لرستان,1395,39.193611
رواج نگهداری حیوانات خانگی,مازندران,1395,66.256622
رواج نگهداری حیوانات خانگی,مرکزی,1395,6.5480022
رواج نگهداری حیوانات خانگی,هرمزگان,1395,2.0424325
رواج نگهداری حیوانات خانگی,همدان,1395,6.9691973
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1395,43.267269
رواج نگهداری حیوانات خانگی,کل کشور,1395,7.819262
رواج نگهداری حیوانات خانگی,گلستان,1395,13.43028
رواج نگهداری حیوانات خانگی,گیلان,1395,23.689398
رواج نگهداری حیوانات خانگی,یزد,1395,2.1558778
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1396,2.8183231
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1396,3.3257213
رواج نگهداری حیوانات خانگی,اردبیل,1396,3.1736207
رواج نگهداری حیوانات خانگی,اصفهان,1396,1.4297436
رواج نگهداری حیوانات خانگی,البرز,1396,21.416389
رواج نگهداری حیوانات خانگی,ایلام,1396,20.399603
رواج نگهداری حیوانات خانگی,بوشهر,1396,3.3990166
رواج نگهداری حیوانات خانگی,تهران,1396,.34768125
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1396,.72676152
رواج نگهداری حیوانات خانگی,خراسان رضوی,1396,3.9002564
رواج نگهداری حیوانات خانگی,خراسان شمالی,1396,16.532948
رواج نگهداری حیوانات خانگی,خوزستان,1396,19.391655
رواج نگهداری حیوانات خانگی,زنجان,1396,8.0821238
رواج نگهداری حیوانات خانگی,سمنان,1396,1.3866408
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1396,.2417749
رواج نگهداری حیوانات خانگی,فارس,1396,7.3315496
رواج نگهداری حیوانات خانگی,قزوین,1396,39.00024
رواج نگهداری حیوانات خانگی,قم,1396,8.6115656
رواج نگهداری حیوانات خانگی,کردستان,1396,16.668926
رواج نگهداری حیوانات خانگی,کرمان,1396,.15563932
رواج نگهداری حیوانات خانگی,کرمانشاه,1396,25.370647
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1396,.68426865
رواج نگهداری حیوانات خانگی,لرستان,1396,17.298347
رواج نگهداری حیوانات خانگی,مازندران,1396,27.132059
رواج نگهداری حیوانات خانگی,مرکزی,1396,2.7737169
رواج نگهداری حیوانات خانگی,هرمزگان,1396,.64591241
رواج نگهداری حیوانات خانگی,همدان,1396,6.3568864
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1396,42.101173
رواج نگهداری حیوانات خانگی,کل کشور,1396,10.521425
رواج نگهداری حیوانات خانگی,گلستان,1396,.10737531
رواج نگهداری حیوانات خانگی,گیلان,1396,21.503956
رواج نگهداری حیوانات خانگی,یزد,1396,1.2217891
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1397,5.1152034
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1397,8.1599932
رواج نگهداری حیوانات خانگی,اردبیل,1397,1.5240344
رواج نگهداری حیوانات خانگی,اصفهان,1397,4.5060945
رواج نگهداری حیوانات خانگی,البرز,1397,3.1350622
رواج نگهداری حیوانات خانگی,ایلام,1397,27.34697
رواج نگهداری حیوانات خانگی,بوشهر,1397,6.5222549
رواج نگهداری حیوانات خانگی,تهران,1397,1.9330012
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1397,.81723356
رواج نگهداری حیوانات خانگی,خراسان رضوی,1397,2.3860857
رواج نگهداری حیوانات خانگی,خراسان شمالی,1397,18.779068
رواج نگهداری حیوانات خانگی,خوزستان,1397,6.2600646
رواج نگهداری حیوانات خانگی,زنجان,1397,14.350185
رواج نگهداری حیوانات خانگی,سمنان,1397,.52463955
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1397,.23965341
رواج نگهداری حیوانات خانگی,فارس,1397,15.266444
رواج نگهداری حیوانات خانگی,قزوین,1397,25.252172
رواج نگهداری حیوانات خانگی,قم,1397,4.981154
رواج نگهداری حیوانات خانگی,کردستان,1397,7.0892763
رواج نگهداری حیوانات خانگی,کرمان,1397,.14258829
رواج نگهداری حیوانات خانگی,کرمانشاه,1397,6.4867411
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1397,3.3444421
رواج نگهداری حیوانات خانگی,لرستان,1397,18.746752
رواج نگهداری حیوانات خانگی,مازندران,1397,47.085293
رواج نگهداری حیوانات خانگی,مرکزی,1397,3.3103838
رواج نگهداری حیوانات خانگی,هرمزگان,1397,.45494583
رواج نگهداری حیوانات خانگی,همدان,1397,4.9659872
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1397,33.434086
رواج نگهداری حیوانات خانگی,کل کشور,1397,1.7060513
رواج نگهداری حیوانات خانگی,گلستان,1397,10.535009
رواج نگهداری حیوانات خانگی,گیلان,1397,31.067987
رواج نگهداری حیوانات خانگی,یزد,1397,.13350043
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1398,9.2586184
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1398,2.1498177
رواج نگهداری حیوانات خانگی,اردبیل,1398,26.418154
رواج نگهداری حیوانات خانگی,اصفهان,1398,4.9106998
رواج نگهداری حیوانات خانگی,البرز,1398,15.705539
رواج نگهداری حیوانات خانگی,ایلام,1398,29.363613
رواج نگهداری حیوانات خانگی,بوشهر,1398,6.4371877
رواج نگهداری حیوانات خانگی,تهران,1398,.26133096
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1398,.23864596
رواج نگهداری حیوانات خانگی,خراسان رضوی,1398,1.7252129
رواج نگهداری حیوانات خانگی,خراسان شمالی,1398,11.091752
رواج نگهداری حیوانات خانگی,خوزستان,1398,10.527865
رواج نگهداری حیوانات خانگی,زنجان,1398,2.7664969
رواج نگهداری حیوانات خانگی,سمنان,1398,.29477188
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1398,.37246791
رواج نگهداری حیوانات خانگی,فارس,1398,1.8954999
رواج نگهداری حیوانات خانگی,قزوین,1398,17.80562
رواج نگهداری حیوانات خانگی,قم,1398,5.9055777
رواج نگهداری حیوانات خانگی,کردستان,1398,10.600356
رواج نگهداری حیوانات خانگی,کرمان,1398,.35404229
رواج نگهداری حیوانات خانگی,کرمانشاه,1398,9.1455545
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1398,4.5051098
رواج نگهداری حیوانات خانگی,لرستان,1398,1.5897672
رواج نگهداری حیوانات خانگی,مازندران,1398,6.0159588
رواج نگهداری حیوانات خانگی,مرکزی,1398,7.4092546
رواج نگهداری حیوانات خانگی,هرمزگان,1398,.74318218
رواج نگهداری حیوانات خانگی,همدان,1398,3.2298019
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1398,7.3343334
رواج نگهداری حیوانات خانگی,کل کشور,1398,3.5393624
رواج نگهداری حیوانات خانگی,گلستان,1398,14.408249
رواج نگهداری حیوانات خانگی,گیلان,1398,15.340251
رواج نگهداری حیوانات خانگی,یزد,1398,1.7701908
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1399,10.324939
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1399,7.8792081
رواج نگهداری حیوانات خانگی,اردبیل,1399,18.010563
رواج نگهداری حیوانات خانگی,اصفهان,1399,6.3388343
رواج نگهداری حیوانات خانگی,البرز,1399,20.791847
رواج نگهداری حیوانات خانگی,ایلام,1399,12.856974
رواج نگهداری حیوانات خانگی,بوشهر,1399,2.6397662
رواج نگهداری حیوانات خانگی,تهران,1399,.61599422
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1399,.47051018
رواج نگهداری حیوانات خانگی,خراسان رضوی,1399,.35366246
رواج نگهداری حیوانات خانگی,خراسان شمالی,1399,14.302082
رواج نگهداری حیوانات خانگی,خوزستان,1399,2.9345186
رواج نگهداری حیوانات خانگی,زنجان,1399,7.0992579
رواج نگهداری حیوانات خانگی,سمنان,1399,.34710136
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1399,.092327446
رواج نگهداری حیوانات خانگی,فارس,1399,8.2132578
رواج نگهداری حیوانات خانگی,قزوین,1399,15.059187
رواج نگهداری حیوانات خانگی,قم,1399,3.8928404
رواج نگهداری حیوانات خانگی,کردستان,1399,4.5900259
رواج نگهداری حیوانات خانگی,کرمان,1399,.22306083
رواج نگهداری حیوانات خانگی,کرمانشاه,1399,18.885
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1399,.61007351
رواج نگهداری حیوانات خانگی,لرستان,1399,10.800449
رواج نگهداری حیوانات خانگی,مازندران,1399,28.651512
رواج نگهداری حیوانات خانگی,مرکزی,1399,5.3882084
رواج نگهداری حیوانات خانگی,هرمزگان,1399,.86562806
رواج نگهداری حیوانات خانگی,همدان,1399,6.0657768
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1399,38.765335
رواج نگهداری حیوانات خانگی,کل کشور,1399,11.629175
رواج نگهداری حیوانات خانگی,گلستان,1399,7.5842113
رواج نگهداری حیوانات خانگی,گیلان,1399,31.863358
رواج نگهداری حیوانات خانگی,یزد,1399,.352366
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1400,8.3967705
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1400,1.3598931
رواج نگهداری حیوانات خانگی,اردبیل,1400,2.8859179
رواج نگهداری حیوانات خانگی,اصفهان,1400,.12822847
رواج نگهداری حیوانات خانگی,البرز,1400,2.9766254
رواج نگهداری حیوانات خانگی,ایلام,1400,39.662952
رواج نگهداری حیوانات خانگی,بوشهر,1400,8.4980421
رواج نگهداری حیوانات خانگی,تهران,1400,.29970452
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1400,.1349692
رواج نگهداری حیوانات خانگی,خراسان رضوی,1400,1.2566923
رواج نگهداری حیوانات خانگی,خراسان شمالی,1400,8.8355322
رواج نگهداری حیوانات خانگی,خوزستان,1400,3.735414
رواج نگهداری حیوانات خانگی,زنجان,1400,15.76396
رواج نگهداری حیوانات خانگی,سمنان,1400,.076739371
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1400,.037604734
رواج نگهداری حیوانات خانگی,فارس,1400,8.221365
رواج نگهداری حیوانات خانگی,قزوین,1400,11.731051
رواج نگهداری حیوانات خانگی,قم,1400,2.0484142
رواج نگهداری حیوانات خانگی,کردستان,1400,16.371805
رواج نگهداری حیوانات خانگی,کرمان,1400,.54823351
رواج نگهداری حیوانات خانگی,کرمانشاه,1400,7.9831657
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1400,.72175807
رواج نگهداری حیوانات خانگی,لرستان,1400,10.470684
رواج نگهداری حیوانات خانگی,مازندران,1400,31.335411
رواج نگهداری حیوانات خانگی,مرکزی,1400,5.3630161
رواج نگهداری حیوانات خانگی,هرمزگان,1400,.3379485
رواج نگهداری حیوانات خانگی,همدان,1400,6.4400053
رواج نگهداری حیوانات خانگی,چهارمحال و بختیاری,1400,16.614082
رواج نگهداری حیوانات خانگی,کل کشور,1400,5.8462582
رواج نگهداری حیوانات خانگی,گلستان,1400,10.086651
رواج نگهداری حیوانات خانگی,گیلان,1400,9.8513451
رواج نگهداری حیوانات خانگی,یزد,1400,.25295743
رواج نگهداری حیوانات خانگی,آذربایجان شرقی,1401,7.1349025
رواج نگهداری حیوانات خانگی,آذربایجان غربی,1401,2.281158
رواج نگهداری حیوانات خانگی,اردبیل,1401,4.646009
رواج نگهداری حیوانات خانگی,اصفهان,1401,3.0698693
رواج نگهداری حیوانات خانگی,البرز,1401,2.9253933
رواج نگهداری حیوانات خانگی,ایلام,1401,31.226332
رواج نگهداری حیوانات خانگی,بوشهر,1401,1.8158048
رواج نگهداری حیوانات خانگی,تهران,1401,.013363784
رواج نگهداری حیوانات خانگی,خراسان جنوبی,1401,.12536502
رواج نگهداری حیوانات خانگی,خراسان رضوی,1401,1.2839161
رواج نگهداری حیوانات خانگی,خراسان شمالی,1401,10.007076
رواج نگهداری حیوانات خانگی,خوزستان,1401,2.1314921
رواج نگهداری حیوانات خانگی,زنجان,1401,10.783917
رواج نگهداری حیوانات خانگی,سمنان,1401,.18058701
رواج نگهداری حیوانات خانگی,سیستان و بلوچستان,1401,.32038885
رواج نگهداری حیوانات خانگی,فارس,1401,3.8320713
رواج نگهداری حیوانات خانگی,قزوین,1401,12.179654
رواج نگهداری حیوانات خانگی,قم,1401,4.4742446
رواج نگهداری حیوانات خانگی,کردستان,1401,3.5403562
رواج نگهداری حیوانات خانگی,کرمان,1401,.52914906
رواج نگهداری حیوانات خانگی,کرمانشاه,1401,2.6507668
رواج نگهداری حیوانات خانگی,کهگیلویه و بویراحمد,1401,3.2799096
